keyword,frequency,avg_score,paper_ids_str
learner selfefficacy write,1,0.9137,356
learner situate alongside,1,0.7555,1397
learner special adopt,1,0.8368,2370
learner datum framework,1,0.791,851
learner delve,1,0.875,3500
learner difficulty reduction,1,0.8686,877
learner emotion motivation,1,0.8825,938
learner engagement selfdetermination,1,0.8886,360
learner engagement shed,1,0.8744,2330
learner five,1,0.8492,1331
learner goalsette writing,1,0.8799,58
learner acceptance multimodal,1,0.8787,2381
learner awareness chatgpt,1,0.8729,206
learner centre design,1,0.7788,4008
learner command,1,0.7975,4165
learner compare genaibase,1,0.8436,4209
learner computer,1,0.7679,1895
learner contributor,1,0.8012,4127
learner critical reading,1,0.8884,1787
learn user safety,1,0.7877,3573
learn watermarke genai,1,0.8422,3975
learn way find,1,0.713,683
learn weightloss coach,1,0.8112,2508
learn well multiliteracie,1,0.7001,140
learn woman chemistry,1,0.7249,3081
learn write engineering,1,0.7873,2135
learner acceptability digital,1,0.8278,451
legal implication cloudbase,1,0.8393,2416
legal liability,1,0.5701,2095
legal methodology whether,1,0.7296,955
legal outcome outline,1,0.7064,1743
legal policyrelate,1,0.6423,1046
legal practitioner resistance,1,0.8732,2783
legal responsibility workshop,1,0.6215,1412
legal status,1,0.681,1201
leftbehind child lbc,1,0.7119,1203
legacy system modernization,1,0.7582,45
legal clarity essential,1,0.7352,506
legal decision whether,1,0.6994,3132
legal document generation,1,0.8401,3734
legal field utilise,1,0.6867,3108
legal framework coordinate,1,0.7083,380
legal impact customize,1,0.5682,431
learningteache program,1,0.8266,3955
learningteache transparency,1,0.7453,1120
least square,1,0.6553,3285
leave anxiety unaddresse,1,0.6512,2470
leave gap ability,1,0.5439,1328
lecture train university,1,0.7866,614
ledger technology,1,0.8241,3378
ledger technology dltblockchain,1,0.8605,4225
learner team,1,0.875,2721
learner testdriven educational,1,0.8273,201
learnercenteredness indicate llmgenerate,1,0.8484,2427
learning could give,1,0.7371,320
learningbase open learner,1,0.8682,2291
learningbyteache practice form,1,0.785,1569
learningdriven network model,1,0.7437,1956
learningteache process understand,1,0.7992,1822
level evidence digital,1,0.6638,1511
level investment,1,0.7128,4227
level knowledge engineering,1,0.7859,2889
level participation cocreative,1,0.7843,3767
build asset bim,1,0.7047,2017
build datum integration,1,0.8528,326
build development certain,1,0.5409,2609
build information modeling,1,0.7795,4246
less techsavvy customer,1,0.7489,1657
lesson plan evaluator,1,0.7831,823
level aigenerate code,1,0.7089,387
level bloom assess,1,0.8055,278
level capability openais,1,0.7116,3441
level cct skill,1,0.7211,1536
level compliance analyticsbase,1,0.6759,1313
level connect automate,1,0.7185,3493
lens reflect technologys,1,0.5458,3681
lens substitution augmentation,1,0.5786,1543
lens top education,1,0.8035,904
lens transform complex,1,0.6596,4082
lens ubuntu,1,0.6666,478
less conduct field,1,0.6202,2791
less critical,1,0.7167,1171
less critical element,1,0.7175,2067
legally,1,0.5202,2041
length reply physician,1,0.8403,3486
lens addie,1,0.6024,1626
lens analyse image,1,0.6164,3348
lens deontology theory,1,0.7956,2510
lens implication texttotext,1,0.7872,3306
lens may offer,1,0.6997,1047
lens positive,1,0.6079,1322
levelbased weight assessment,1,0.6368,1985
leverage benefit,1,0.7182,1654
leverage deep learning,1,0.6723,1306
leverage entitybase grouping,1,0.8046,3836
leverage openness ethical,1,0.6816,3889
leverage participatory affordance,1,0.751,3805
leverage proxy model,1,0.6378,3062
leverage residual,1,0.6311,1092
bureaucrat discretion ambiguity,1,0.7648,272
burnout compulsive tool,1,0.6764,1896
burnout condition amongst,1,0.7825,3210
burnout inefficiency healthcare,1,0.6289,4128
burnout university student,1,0.7745,1005
business analytic strategic,1,0.7925,1444
business decision aiassiste,1,0.8309,2147
level technology,1,0.7153,3513
building maya,1,0.5907,3505
building model,1,0.6388,685
building plan,1,0.6124,1144
building problem,1,0.577,1783
building process cocreation,1,0.6826,4005
building trust case,1,0.8281,3829
bulgaria designmethodologyapproach twostage,1,0.7682,946
burden grade,1,0.5838,1298
build polanyi,1,0.6226,2214
build student emerge,1,0.8024,4275
build trust context,1,0.8331,2762
build vfx,1,0.7418,1470
builder bot design,1,0.7026,2317
buildersinto operator,1,0.7997,3416
building follow,1,0.6818,2925
building identify design,1,0.6997,1156
lifestyle change design,1,0.7223,1249
lift gpt4omini,1,0.6549,2965
light australian ktwelve,1,0.6672,2232
light change nature,1,0.6772,4109
light sound replicable,1,0.6284,115
like arabic genai,1,0.6297,1239
like chatgpt analyze,1,0.8057,3344
like datum protection,1,0.6361,2164
life consumer limit,1,0.7415,746
life cycle bridge,1,0.722,2367
life effectiveness,1,0.7264,421
life satisfaction,1,0.6651,456
life two,1,0.7402,2622
life user,1,0.7755,3536
lifecycle algorithm drive,1,0.7458,1421
lifecycle optical network,1,0.7415,1824
library recreation facility,1,0.6135,2012
library training phase,1,0.6918,2635
librarybase learn environment,1,0.7907,3275
license plate recognition,1,0.7277,3420
lie user high,1,0.7368,2395
lieutenant commander datum,1,0.5429,1324
life,1,0.6573,2958
life applicationoriented environment,1,0.698,3932
leverage small dataset,1,0.6672,1393
leverage vr technology,1,0.633,3804
liability claim propose,1,0.7001,2416
librarian genai tool,1,0.8607,1989
librarian student ai,1,0.7533,2866
library aigc background,1,0.6748,614
library conduct,1,0.7298,3243
library librarian strengthen,1,0.7578,3719
literacy intention textbase,1,0.84,3285
literacy issue identify,1,0.739,196
boundary resource either,1,0.6815,122
boundaryspanne critical node,1,0.7302,2374
bpns chatbotassiste language,1,0.7838,2330
bpns relationship datum,1,0.6654,2330
bracket,1,0.6698,1661
brain several,1,0.6581,1798
literacy age,1,0.6894,2232
literacy agency participation,1,0.7214,2564
literacy automation digitalisation,1,0.7934,2273
literacy bibliometric cluster,1,0.826,2316
literacy biomedical engineering,1,0.71555,2959
literacy cail digital,1,0.8596,2103
literacy collaborative project,1,0.7552,3097
literacy fsqca genai,1,0.7687,1696
limited access shortage,1,0.7455,1755
limited attribute genai,1,0.7304,828
linguistic positively,1,0.7783,2753
link configuration phase,1,0.6251,4111
link simulation,1,0.6377,866
linker design follow,1,0.7199,269
listen support inclusive,1,0.7647,1880
literacy achieve sustainable,1,0.702,1366
like intent orchestration,1,0.8332,2367
like nepali,1,0.5702,1075
like podcast genai,1,0.7086,1353
like privacy breach,1,0.5793,1394
limit gap describe,1,0.5903,4096
limit implementation,1,0.6322,2057
limitation ethical deliberation,1,0.6426,1002
limitation handle temporal,1,0.707,1195
literacy teacher gift,1,0.7833,574
literacy texttoimagegenerating,1,0.8301,2496
literacy traditional eap,1,0.7647,1633
literary implication curriculum,1,0.8733,278
literature critical,1,0.7147,1645
literature magnitude choice,1,0.5865,310
literature mapping aidriven,1,0.7303,4274
literature software,1,0.781,1844
bring student,1,0.7794,140
brisk teaching educational,1,0.8739,2083
browser assistant collect,1,0.8636,1723
bt respect love,1,0.7692,2181
buffering,1,0.7027,1432
literacy resilience,1,0.7399,552
literacy robust detection,1,0.7369,1248
literacy tailor training,1,0.7504,2133
bridge accountability gap,1,0.7843,3487
bridge ai,1,0.7223,2441
bridge educational gap,1,0.8307,3255
bridge exist,1,0.7146,3311
bridge rulebase supply,1,0.7685,3994
bridge short,1,0.654,3517
bridgein preassessment participatory,1,0.758,1083
bring software startup,1,0.862,2976
brand department,1,0.7023,2771
brand image ewom,1,0.8792,510
brand management module,1,0.6728,3100
brand recognition overcome,1,0.7691,3594
brazilian company case,1,0.6689,3832
break postproduction process,1,0.749,909
breakdown genai repair,1,0.7,2405
breeding strategy,1,0.7583,866
llm sentiment classification,1,0.894,2001
llm spambot know,1,0.6467,3050
llm system simulate,1,0.7254,2804
llm usher,1,0.6728,644
llm4model automate requirement,1,0.8572,2573
llmaide museum guide,1,0.8601,3842
llmbase industrial,1,0.68,1693
llmbased framework coboltojava,1,0.7206,45
llm generate curriculum,1,0.8715,2478
llm intelligence augmentation,1,0.8622,3279
llm machine subjectivity,1,0.8979,2002
llm merge support,1,0.5996,1644
llm newsmake genai,1,0.8763,74
llm organisational transformation,1,0.8246,1009
llm prompt engineering,1,0.8469,3693
llm recommender system,1,0.839,1069
liverpools centre,1,0.5962,3863
livestock management accelerometer,1,0.8113,3821
llama model compare,1,0.7233,1821
llamabase personalize,1,0.7735,2397
llm algorithmic bias,1,0.8524,881
llm assistant businessprocess,1,0.826,2963
llm businessrelate ie,1,0.7039,78
llm finetune validation,1,0.6974,2325
lithiumion battery flow,1,0.8541,3077
lithofluid interpretation drill,1,0.8301,4166
litter identification example,1,0.708,3603
live performance curate,1,0.701,3577
live prototype valuable,1,0.8725,2632
livelihood skill,1,0.7513,2162
livequiz intelligent,1,0.7583,4089
liverpool enhance postgraduate,1,0.7319,737
logic shift,1,0.6179,2547
logicbased ai lbai,1,0.7862,779
logicdriven language model,1,0.8806,1531
logistics association esg,1,0.7548,2431
loneliness narcissism shortform,1,0.873,152
longitudinal case l2,1,0.6914,161
longitudinal development write,1,0.8253,725
longitudinal practice opportunity,1,0.7124,1274
local classroombase assessment,1,0.8301,336
local institutional context,1,0.6642,336
local wisdom aiassiste,1,0.8,3607
log automate tool,1,0.7157,3886
log practice debug,1,0.872,3570
logic device,1,0.7043,2703
logic mitigate,1,0.5701,233
logic sdl financial,1,0.8006,3239
load confirmation,1,0.6583,2064
load echelone design,1,0.6249,2809
load experience,1,0.7367,130
load knowledge retention,1,0.7393,2990
load monitor deep,1,0.843,3748
load offer,1,0.6079,739
load respond query,1,0.7046,4198
load reveal,1,0.6272,642
llmdriven expressive automate,1,0.8079,837
llmenable chat system,1,0.779,441
llmgenerate scaffold accurately,1,0.7038,118
llmpowere methodology optimize,1,0.5949,1073
llmrei automate interview,1,0.8618,1812
llms vcs venture,1,0.8497,39
llmsbased genai llmbased,1,0.715,1099
load assist solve,1,0.6865,1427
luma,1,0.5701,3004
machine creation art,1,0.8589,304
machine education harness,1,0.8434,3402
machine efficiency ai,1,0.724,800
machine intelligence icmi,1,0.871,2048
machine learn financial,1,0.8881,683
machine learn increase,1,0.7755,601
machine learn interviewx,1,0.8632,3538
lowcodenocode product development,1,0.8939,3737
lowdose dsa image,1,0.8238,1458
lowerlevel execution aipowere,1,0.7767,1285
lowlatency connectivity,1,0.677,2955
lowrank adaptation lora,1,0.8407,4144
lowresource set offer,1,0.606,1075
loyal advocate,1,0.7367,1260
lstm smart grid,1,0.8538,4012
loss simulation improvement,1,0.6499,1690
low bandwidth high,1,0.6871,2177
low code development,1,0.8686,3945
low coverage despite,1,0.7229,945
low cumulative noinfxinfemission,1,0.5398,1961
lowbandwidth video,1,0.7457,2690
lowbit residual theoretically,1,0.7058,2080
lowcodenocode platform versus,1,0.7021,1801
longitudinal survey china,1,0.7003,2663
loop live musician,1,0.8855,3577
loop video generate,1,0.8308,2002
lora model kmean,1,0.7246,2900
lose productivity despite,1,0.7364,1476
loss human connection,1,0.7438,2795
loss knowledge due,1,0.661,1799
loss psychological,1,0.7851,1333
maintenance datum,1,0.8339,2176
maintenance realtime monitoring,1,0.7384,4041
make automatic decision,1,0.7272,836
make conduct gpt4o,1,0.7398,2006
make plagiarism detection,1,0.8065,2055
make thinking theorise,1,0.7412,2004
male,1,0.6998,2052
male student,1,0.6985,167
mainly cultivate,1,0.6085,534
maintain angle,1,0.6073,3638
maintain clinician oversight,1,0.7284,252
maintain interpretive flexibility,1,0.7048,763
maintain knowledge model,1,0.7282,2862
maintain scientific,1,0.7394,2951
maintain strategically,1,0.65,891
maintain trust multilingual,1,0.7266,3033
machinea visual,1,0.7333,1565
machinegenerated humanwritten,1,0.7756,3056
machinesteache machine subsequently,1,0.6249,3736
macrolevel optimization quantum,1,0.7715,3879
macromarkete,1,0.6341,2141
magical task completion,1,0.7529,803
magnify upstream due,1,0.6759,53
mainland structural equation,1,0.7426,4268
machine learn medical,1,0.661,2999
machine learn operation,1,0.7808,2918
machine learning,1,0.747,1355
machine learning attack,1,0.868,3976
machine learning designmethodology,1,0.8219,1460
machine learningbase authentication,1,0.772,4255
machine machinic,1,0.6194,1439
machine still,1,0.8041,3675
blind disability ethic,1,0.7695,1647
blind seller picture,1,0.8616,1149
blockchain carbon market,1,0.7633,3533
blockchain deep reinforcement,1,0.8096,1840
blockchain digital twin,1,0.7676,418
blockchain metaverse,1,0.702,3110
bmc sport science,1,0.8333,191
bnf allow player,1,0.7148,923
manage slope stability,1,0.7903,350
manage societal impact,1,0.7792,2236
manage task,1,0.7431,2707
management apply field,1,0.6157,1988
management clinical trainee,1,0.7374,237
management conduct development,1,0.5665,1065
management consulting impact,1,0.7957,3634
management context,1,0.7396,1197
malware elude signaturebase,1,0.8324,622
malware rapid evolution,1,0.775,2986
man unmanned,1,0.6304,2469
manage apply machine,1,0.8532,3326
manage connectivity generate,1,0.8108,1969
manage ds2d connectivity,1,0.8432,2101
manage genai projection,1,0.7476,2024
manage psychological,1,0.6338,3787
malevolent entity automate,1,0.7835,622
malfunction lidar sensor,1,0.7996,527
malicious actor exploit,1,0.7919,1018
malicious llmbased conversational,1,0.86,1728
malicious narrative social,1,0.8378,3568
maliciousness issue generate,1,0.5917,4188
malinfo realworld impact,1,0.7583,4265
malpractice thus,1,0.6749,3260
management gap outline,1,0.6862,1908
management globalization digitization,1,0.7761,2714
management increase,1,0.749,3658
management len,1,0.5969,1336
management optical,1,0.7675,1824
management pim system,1,0.6916,836
management procedure hand,1,0.5533,336
management process rely,1,0.7811,1857
bottomup adoption benefit,1,0.6367,3434
boulder,1,0.5714,2471
boundary domain industry,1,0.7448,3400
boundary knowledge area,1,0.7157,3009
management diabete,1,0.6398,1897
management efficiency ecommerce,1,0.6554,836
management electric vehicle,1,0.7686,465
management emotion recognition,1,0.8783,3314
bone growth,1,0.7399,3764
bootstrappe data,1,0.6309,3902
border university,1,0.7137,4060
boredom flb,1,0.6657,1894
bot analyze,1,0.6779,2265
bot botse genai,1,0.6987,1814
botswana ethical gray,1,0.7668,389
bottleneck opportunity innovative,1,0.6865,784
board game education,1,0.9088,3629
body genai,1,0.6328,415
body movement,1,0.7451,3452
body play,1,0.7129,1428
body weight generate,1,0.6905,1249
bond complex emerge,1,0.6276,1148
bond technology meet,1,0.8508,3361
